vrp-n70-c164-s2,GA,13101.7,453.074,7.34952,1025.4,27.7136,37,48192.8,1
vrp-n52-c83-s2,GA,13269,456.51,7.10997,1025.4,26.2924,39,48993.9,1
vrp-n85-c110-s2,GA,13458.1,487.64,7.33301,1025.4,27.7136,37,49861.5,1
vrp-n94-c125-s2,GA,13457.3,455.352,7.17523,997.771,26.9668,37,48256.8,1
vrp-n83-c89-s2,GA,13681.3,441.022,6.77458,1025.4,25.6351,40,48323.5,1
vrp-n74-c92-s2,GA,13257.8,476.372,7.44375,1009.72,28.0479,36,49045.9,1
vrp-n99-c137-s2,GA,13428.7,473.532,7.14273,1025.4,26.9843,38,49213.3,1
vrp-n63-c66-s2,GA,13541.7,459.512,7.01467,1025.4,26.2924,39,49074.8,1
vrp-n95-c65-s2,GA,13868.8,447.361,6.64408,1009.72,24.6274,41,49240.3,1
vrp-n60-c101-s2,GA,13207.6,462.679,7.28238,995.111,26.1871,38,47356.9,1
vrp-n84-c111-s2,GA,13373.8,477.687,7.46181,1025.4,28.4835,36,48744.4,1
vrp-n60-c150-s2,GA,13504.2,454.993,7.05852,1025.4,26.9843,38,48299.4,1
vrp-n70-c150-s2,GA,13269.5,461.222,7.29707,1025.4,27.7136,37,48719.5,1
vrp-n73-c94-s2,GA,13659.7,447.551,6.72337,1009.72,24.6274,41,49526.2,1
vrp-n98-c167-s2,GA,13454.6,440.301,6.85369,1025.4,25.6351,40,48105.9,1
vrp-n57-c77-s2,GA,13449.7,427.34,6.8056,1009.72,25.2431,40,47388.1,1
vrp-n74-c117-s2,GA,13354.6,448.951,7.09054,1025.4,26.9843,38,48157.9,1
vrp-n75-c122-s2,GA,13610.2,470.597,7.21055,1025.4,27.7136,37,48939.3,1
vrp-n66-c92-s2,GA,13440.3,450.587,6.83893,1009.72,25.2431,40,49457.6,1
vrp-n91-c89-s2,GA,12959.2,434.678,7.12476,1009.72,25.8903,39,47611.9,1
vrp-n93-c158-s2,GA,13569.5,421.76,6.72667,1025.4,25.6351,40,47753.8,1
vrp-n64-c117-s2,GA,13356.1,443.751,6.96833,1025.4,25.6351,40,48814.8,1
vrp-n65-c122-s2,GA,13528.4,456.843,7.10811,1025.4,26.9843,38,48288.9,1
vrp-n52-c137-s2,GA,13292.5,455.267,7.19295,1025.4,26.9843,38,48721.7,1
vrp-n87-c65-s2,GA,13498.4,467.996,6.92307,947.041,23.676,40,49940.9,1
vrp-n80-c63-s2,GA,13351.6,452.09,6.97985,1009.72,25.8903,39,48071.9,1
vrp-n69-c131-s2,GA,13177.8,457.216,7.12896,997.771,25.5839,39,48405.6,1
vrp-n50-c82-s2,GA,13246.3,445.149,7.15962,1025.4,26.9843,38,48359.1,1
vrp-n97-c64-s2,GA,13541.5,427.673,6.7731,1025.4,25.6351,40,48261.9,1
vrp-n92-c108-s2,GA,13688.2,466.204,7.15811,1009.72,27.2898,37,48389.2,1
vrp-n90-c162-s2,GA,13660.5,429.217,6.6583,1025.4,25.0099,41,48453.1,1
vrp-n53-c136-s2,GA,13480.9,424.538,6.65592,1009.72,24.041,42,48790.6,1
vrp-n80-c162-s2,GA,12947.8,461.472,7.31261,1025.4,26.9843,38,48711.4,1
vrp-n76-c118-s2,GA,13192.4,464.328,7.33102,947.041,25.5957,37,48074.8,1
vrp-n76-c93-s2,GA,13569,446.759,7.00526,1009.72,26.5717,38,48923.3,1
vrp-n66-c149-s2,GA,13162.5,447.495,7.17778,1009.72,26.5717,38,48955.3,1
vrp-n75-c106-s2,GA,13767,460.847,6.72337,1025.4,25.0099,41,50156.4,1
vrp-n81-c116-s2,GA,13304.3,460.1,7.263,1025.4,27.7136,37,48221.5,1
vrp-n82-c149-s2,GA,13500.8,440.985,6.91197,1025.4,26.2924,39,48619.8,1
vrp-n74-c162-s2,GA,13475.5,442.589,7.05677,1025.4,26.9843,38,48272.4,1
vrp-n97-c74-s2,GA,13327.9,466.426,7.0024,1009.72,25.2431,40,49656.8,1
vrp-n61-c77-s2,GA,13522.2,460.584,7.01236,1009.72,25.8903,39,50298.5,1
vrp-n78-c114-s2,GA,13833.3,468.873,6.87991,1025.4,26.2924,39,49668.6,1
vrp-n80-c73-s2,GA,13192.8,418.814,6.8681,1009.72,25.2431,40,47252.6,1
vrp-n50-c92-s2,GA,13116.7,441.034,7.15899,1025.4,26.9843,38,47355.3,1
vrp-n57-c94-s2,GA,13610.6,465.452,6.97796,1025.4,26.2924,39,49756.6,1
vrp-n80-c146-s2,GA,13640.5,455.763,7.12342,1025.4,27.7136,37,48852,1
vrp-n65-c132-s2,GA,13613.6,415.708,6.56128,1025.4,24.4144,42,48461.8,1
vrp-n67-c158-s2,GA,13016.9,434.715,7.06023,1009.72,25.8903,39,48404,1
vrp-n75-c132-s2,GA,13628.9,445.858,6.91044,1025.4,26.2924,39,49144.4,1
vrp-n81-c122-s2,GA,13707.9,442.662,6.85479,1025.4,25.6351,40,48395.9,1
vrp-n90-c72-s2,GA,13184.6,433.927,7.04338,1025.4,26.2924,39,47185.9,1
vrp-n55-c95-s2,GA,13579.6,457.118,7.17587,1009.72,27.2898,37,48697.3,1
vrp-n89-c142-s2,GA,13583.9,432.189,6.80688,995.111,24.8778,40,48683,1
vrp-n94-c150-s2,GA,13736.2,440.856,6.72792,1025.4,25.6351,40,48292.8,1
vrp-n57-c155-s2,GA,13552.1,462.143,7.19344,1025.4,27.7136,37,48557.2,1
vrp-n60-c111-s2,GA,13441.8,435.758,6.89487,997.771,25.5839,39,48436.1,1
vrp-n94-c101-s2,GA,13601.7,424.937,6.64286,1025.4,25.0099,41,48767,1
vrp-n63-c76-s2,GA,13964.5,453.792,6.71167,997.771,24.9443,40,48884.4,1
vrp-n71-c110-s2,GA,13352.1,438.765,6.80136,1025.4,25.0099,41,48546.5,1
vrp-n84-c135-s2,GA,13485.7,468.537,7.15855,1025.4,26.9843,38,50152.6,1
vrp-n75-c69-s2,GA,13430.7,407.944,6.65569,1025.4,24.4144,42,47461.5,1
vrp-n95-c86-s2,GA,13276,440.403,7.09054,997.771,26.2571,38,47361.7,1
vrp-n55-c72-s2,GA,13104.1,470.065,7.38694,1025.4,27.7136,37,49090,1
vrp-n56-c125-s2,GA,13637.5,430.121,6.72667,1025.4,25.6351,40,47960.5,1
vrp-n70-c105-s2,GA,13733.4,475.801,7.0932,1025.4,26.9843,38,50237.8,1
