vrp-n121-c142-s3,GA,22152.9,408.833,5.75972,963.246,11.6054,83,84409.3,1
vrp-n115-c159-s3,GA,22119.2,397.795,5.64098,963.246,11.3323,85,84251.7,1
vrp-n107-c162-s3,GA,21965.4,416.62,5.915,963.246,12.0406,80,83122.9,1
vrp-n146-c161-s3,GA,21746.5,418.476,6.0627,963.246,12.3493,78,82989.8,1
vrp-n116-c157-s3,GA,21703.3,415.661,5.90535,963.246,11.8919,81,84137.3,1
vrp-n107-c191-s3,GA,21911.8,419.303,5.84362,963.246,11.8919,81,84716.3,1
vrp-n120-c244-s3,GA,22154.3,412.65,5.81235,963.246,11.8919,81,83890.8,1
vrp-n121-c220-s3,GA,21950.4,392.705,5.66294,963.246,11.3323,85,82429,1
vrp-n130-c184-s3,GA,21652.8,435.808,6.2321,963.246,12.8433,75,82945,1
vrp-n130-c112-s3,GA,22193.9,421.533,5.93966,963.246,12.193,79,83343.4,1
vrp-n106-c250-s3,GA,22132.8,432.677,6.01474,963.246,12.3493,78,83716,1
vrp-n112-c246-s3,GA,21615.9,399.02,5.82753,933.048,11.3786,82,82330.5,1
vrp-n139-c147-s3,GA,21809.2,407.873,5.82805,963.246,11.7469,82,82831,1
vrp-n102-c217-s3,GA,22072.1,415.003,5.80528,963.246,11.7469,82,83948.5,1
vrp-n138-c123-s3,GA,22071.5,403.855,5.78841,963.246,11.7469,82,83163,1
vrp-n143-c185-s3,GA,22046.5,425.141,5.93021,933.048,11.6631,80,84270.2,1
vrp-n142-c143-s3,GA,21816.8,414.003,5.91417,933.048,11.6631,80,83657.8,1
vrp-n113-c140-s3,GA,21773.9,410.881,5.92146,963.246,12.0406,80,83376.7,1
vrp-n143-c176-s3,GA,21338.6,411.678,6.10541,963.246,12.5097,77,82329.9,1
vrp-n124-c155-s3,GA,22024.5,408.273,5.79614,963.246,11.7469,82,83993.8,1
vrp-n112-c124-s3,GA,21879.6,410.783,5.88292,963.246,12.0406,80,83163.8,1
vrp-n134-c155-s3,GA,22127.2,421.31,5.90647,963.246,11.8919,81,84176.3,1
vrp-n128-c117-s3,GA,21665,419.026,6.05693,963.246,12.5097,77,82671,1
vrp-n113-c247-s3,GA,21958.3,425.989,5.97996,963.246,12.193,79,84077.9,1
vrp-n124-c203-s3,GA,22049.4,432.314,6.03962,963.246,12.3493,78,83915.5,1
vrp-n125-c236-s3,GA,21776.3,423.521,6.01453,963.246,12.3493,78,83047.5,1
