vrp-n10-c12-sI,Exact,603.63205,469.28831,11.25242,649.77377,367.77866,5,5575.21158,1
vrp-n10-c13-sI,Exact,454.99767,214.29277,8.60173,821.24431,592.83164,5,8025.58234,1
vrp-n10-c14-sI,Exact,608.29685,512.0274,1.02071,810.81859,600.20243,5,8638.62457,1
vrp-n10-c15-sI,Exact,588.5809,357.88032,2.04022,978.10004,475.94174,7,8139.02312,1
vrp-n10-c16-sI,Exact,434.70408,315.84786,2.63743,843.85989,317.05939,5,5351.93297,1
vrp-n10-c17-sI,Exact,554.59358,279.56274,7.00723,682.26955,436.04263,7,8584.83607,1
vrp-n10-c18-sI,Exact,285.30668,306.17016,1.14069,576.66473,326.67001,5,3910.09879,1
vrp-n10-c19-sI,Exact,352.00315,219.58548,0.0,235.44246,118.5647,3,3638.83083,1
vrp-n10-c21-sI,Exact,484.09284,264.78587,3.80224,606.75798,255.02194,8,5197.7608,1
vrp-n10-c22-sI,Exact,487.16861,319.94453,3.57477,822.78791,378.06772,6,5417.1023,1
vrp-n10-c23-sI,Exact,201.03659,476.47128,6.81654,656.18755,435.95539,5,7024.95328,1
vrp-n10-c24-sI,Exact,589.93754,335.99643,3.02492,881.67591,336.57892,7,6835.92544,1
vrp-n10-c25-sI,Exact,459.11362,262.38393,3.54656,761.374,397.90586,7,8755.89656,1
vrp-n10-c26-sI,Exact,607.67461,439.64792,0.0,505.83057,365.76935,6,7750.16676,1
vrp-n10-c27-sI,Exact,598.31083,324.39742,7.73679,747.37654,402.09503,6,6333.65339,1
vrp-n10-c28-sI,Exact,554.11414,272.84285,0.1501,629.64101,277.79415,7,7237.33996,1
vrp-n10-c29-sI,Exact,776.81893,512.03339,5.27812,681.67844,483.10451,5,7836.49467,1
vrp-n10-c30-sI,Exact,565.28261,466.40818,2.94499,539.27237,388.53369,6,6703.42819,1
vrp-n10-c31-sI,Exact,434.37682,184.40927,0.0,447.2492,192.59723,5,6000.66256,1
vrp-n10-c32-sI,Exact,525.41465,284.43748,6.13364,740.33347,344.77296,7,6464.52163,1
vrp-n10-c33-sI,Exact,537.48978,458.79441,1.35089,541.31524,300.48256,6,5575.81339,1
vrp-n10-c34-sI,Exact,517.22817,318.02579,1.86541,985.71754,357.33114,6,6950.16979,1
vrp-n10-c35-sI,Exact,653.19357,357.70202,1.25586,842.386,442.08056,6,6121.78243,1
vrp-n10-c36-sI,Exact,500.73866,329.9302,0.1501,691.75522,323.1881,5,5175.68229,1
vrp-n10-c37-sI,Exact,527.34098,425.48711,1.74324,864.92164,447.59953,6,6967.4898,1
vrp-n10-c38-sI,Exact,400.53395,266.12285,1.74324,543.21902,308.60312,8,5881.36943,1
vrp-n10-c39-sI,Exact,492.84998,313.30297,0.0,915.40302,372.18489,7,7100.63464,1
vrp-n10-c40-sI,Exact,479.62995,333.06763,4.75418,900.80389,360.8788,7,7788.12815,1
vrp-n10-c41-sI,Exact,630.00714,496.57741,0.42806,777.16482,638.58899,5,7925.83833,1
vrp-n10-c42-sI,Exact,499.17259,343.92011,4.74545,950.5494,556.36,7,9185.57194,1
vrp-n10-c43-sI,Exact,458.58001,333.79458,1.98262,860.59136,556.1375,7,9796.30483,1
vrp-n10-c45-sI,Exact,346.48041,410.12885,1.45969,691.31455,428.05783,6,6247.57633,1
vrp-n10-c46-sI,Exact,456.95315,322.45376,3.69696,558.42755,316.85481,8,7159.75089,1
vrp-n10-c47-sI,Exact,602.79806,475.48288,0.6337,898.53563,469.75493,6,8011.18449,1
vrp-n10-c48-sI,Exact,488.80947,353.06929,4.52554,836.55828,538.96979,6,8279.39869,1
vrp-n10-c49-sI,Exact,433.76835,376.60666,2.24928,706.9712,444.20899,6,7715.72514,1
vrp-n10-c50-sI,Exact,524.53123,245.94015,0.0,812.80233,404.75518,9,10080.79449,1
vrp-n10-c51-sI,Exact,413.47378,354.28892,2.24928,711.75393,497.67116,5,7619.51372,1
vrp-n11-c12-sI,Exact,342.42511,389.38442,7.4408,841.47299,470.90678,5,8320.10501,1
vrp-n11-c14-sI,Exact,487.95335,294.74336,3.96396,827.27957,506.9105,5,8230.53521,1
vrp-n11-c15-sI,Exact,573.58268,482.13075,0.0,793.03474,429.43888,5,7592.30287,1
vrp-n11-c16-sI,Exact,652.8457,350.86554,9.11374,685.06583,325.1513,7,7522.77344,1
vrp-n11-c17-sI,Exact,468.81632,342.83837,6.16637,680.86883,355.31958,7,6681.06573,1
vrp-n11-c18-sI,Exact,563.44966,363.79483,0.30128,771.79699,495.45091,6,8111.01774,1
vrp-n11-c19-sI,Exact,572.93677,446.60316,2.8346,594.75763,439.02861,6,6821.20347,1
vrp-n11-c20-sI,Exact,495.57515,418.13158,11.57883,858.43423,513.47018,7,8276.94792,1
vrp-n11-c21-sI,Exact,584.78272,287.07795,0.0,993.56745,539.80855,9,12196.45775,1
vrp-n11-c22-sI,Exact,522.14699,379.61088,4.21901,748.73814,328.0674,6,7328.70655,1
vrp-n11-c23-sI,Exact,509.88922,241.32737,0.0,684.71851,229.94708,6,4966.41827,1
