vrp-n10-c20-s1,Exact,440.46267,203.92839,5.89117,887.27222,512.06133,7,9915.26337,1
vrp-n10-c22-s1,Exact,594.05551,285.84465,2.02707,791.14884,466.59109,6,7195.58303,1
vrp-n10-c25-s1,Exact,391.30797,295.60505,7.38428,600.16113,538.30126,6,7051.72978,1
vrp-n10-c26-s1,Exact,495.70507,390.34979,1.44208,633.75025,478.675,5,6696.70324,1
vrp-n10-c28-s1,Exact,497.79998,256.44083,2.23191,1085.52119,299.28622,7,6277.86913,1
vrp-n10-c29-s1,Exact,458.44298,321.56099,0.0,635.23439,335.85964,9,6817.47529,1
vrp-n10-c31-s1,Exact,624.83439,432.12467,7.71962,871.49958,567.57619,5,7963.82616,1
vrp-n10-c33-s1,Exact,470.95639,402.52324,3.95224,1031.8497,565.92833,6,8721.46923,1
vrp-n10-c34-s1,Exact,659.92997,552.51275,5.1627,809.19626,585.00645,6,8730.31456,1
vrp-n10-c36-s1,Exact,476.87634,325.56353,3.17729,904.90763,400.46337,5,6723.90478,1
vrp-n10-c39-s1,Exact,392.56493,275.96501,0.0,598.48753,384.17694,7,7084.3671,1
vrp-n10-c41-s1,Exact,517.44987,316.27426,0.0,687.34731,417.72908,5,7298.7251,1
vrp-n10-c47-s1,Exact,506.09984,230.16096,0.0,654.11184,316.6209,7,6628.71625,1
vrp-n10-c48-s1,Exact,576.78078,341.4281,0.0,375.87835,287.75547,6,5683.93111,1
vrp-n10-c51-s1,Exact,625.5099,295.19444,0.0,1045.04722,643.88713,9,14117.04606,1
vrp-n10-c53-s1,Exact,626.49066,469.01891,6.46911,609.9486,334.01896,5,5221.32493,1
vrp-n10-c54-s1,Exact,617.73283,354.23088,2.8346,798.2222,506.72946,7,8649.47679,1
vrp-n10-c55-s1,Exact,512.78202,418.23015,1.86748,490.7767,363.46429,6,5957.10554,1
vrp-n10-c56-s1,Exact,424.24587,342.67226,0.92424,781.25484,373.78697,6,6073.60577,1
vrp-n10-c59-s1,Exact,486.91804,239.67098,6.4764,1015.26879,512.31053,5,7381.17923,1
vrp-n10-c60-s1,Exact,655.50465,436.16733,5.42398,968.8826,602.0763,5,7764.89845,1
vrp-n10-c61-s1,Exact,538.91904,384.64893,0.32554,516.86921,331.65545,6,5847.44839,1
vrp-n10-c65-s1,Exact,511.27849,348.3444,0.0,717.09577,371.60021,8,6492.25869,1
vrp-n10-c66-s1,Exact,424.31222,314.59258,4.77925,974.39034,491.04125,4,6127.91399,1
vrp-n10-c68-s1,Exact,410.19432,358.02216,7.10042,476.26785,340.71898,4,4714.9691,1
vrp-n10-c69-s1,Exact,424.40533,353.57928,0.92424,553.71883,309.10674,7,5403.561,1
vrp-n10-c71-s1,Exact,542.3995,247.34301,1.82434,514.43567,357.58005,4,5436.20398,1
vrp-n10-c73-s1,Exact,435.87526,378.899,0.76255,687.43957,418.13962,6,6317.90986,1
vrp-n10-c75-s1,Exact,593.02219,421.2037,4.35969,726.68344,337.4149,6,5361.95977,1
vrp-n10-c77-s1,Exact,371.88905,286.78842,5.96005,642.87248,400.78042,5,6318.72207,1
vrp-n10-c78-s1,Exact,457.55658,202.48091,1.25586,925.84685,309.91202,9,6943.27617,1
vrp-n10-c79-s1,Exact,369.49101,288.8889,2.25305,588.72912,403.03419,7,7718.66783,1
vrp-n11-c21-s1,Exact,471.36195,242.44741,0.0,579.44425,242.38168,8,5943.527,1
vrp-n11-c22-s1,Exact,444.50837,233.58745,2.70085,809.70765,439.56615,7,8642.32619,1
vrp-n11-c23-s1,Exact,553.51261,268.19936,3.42313,611.49985,377.27716,8,7694.4158,1
vrp-n11-c24-s1,Exact,562.18385,345.43175,4.6212,1075.14829,570.2938,7,11782.42094,1
vrp-n11-c25-s1,Exact,488.41945,425.53431,7.23024,669.25893,519.2096,7,8398.2899,1
vrp-n11-c29-s1,Exact,462.30041,537.5517,2.33978,792.50986,311.5087,4,4625.91146,1
vrp-n11-c32-s1,Exact,425.62121,314.12951,6.6991,685.56796,392.30576,5,5621.06503,1
vrp-n11-c33-s1,Exact,615.35866,378.08269,6.87408,916.3337,488.91858,7,9270.0828,1
vrp-n11-c34-s1,Exact,529.1397,350.02703,0.57352,785.86815,428.44015,7,7768.50609,1
vrp-n11-c37-s1,Exact,529.24421,373.15118,7.63569,670.96272,482.27141,6,8165.45439,1
vrp-n11-c40-s1,Exact,316.48629,159.25128,0.0,773.76744,338.53728,6,7163.33837,1
vrp-n11-c41-s1,Exact,573.98591,369.12413,0.8724,699.48273,379.81491,9,7893.49239,1
vrp-n11-c42-s1,Exact,596.0555,504.70335,6.43217,998.30908,553.68314,7,9796.00131,1
vrp-n11-c44-s1,Exact,527.77538,384.7481,6.35014,607.71532,350.18948,6,5863.9032,1
vrp-n11-c45-s1,Exact,578.75423,526.61283,4.4708,808.61565,486.72732,8,9961.83152,1
vrp-n11-c50-s1,Exact,495.00789,458.91335,12.34256,721.56589,449.34328,6,7172.39746,1
vrp-n11-c52-s1,Exact,444.5933,333.08776,1.71468,739.77078,444.99827,8,8292.07961,1
vrp-n11-c55-s1,Exact,507.82447,280.70783,9.40808,786.04798,474.43046,8,9650.82204,1
vrp-n11-c56-s1,Exact,602.2803,387.30209,5.48114,663.56127,341.21245,6,6010.16578,1
vrp-n11-c59-s1,Exact,584.78876,331.96979,4.42313,993.56723,511.37935,6,8871.40346,1
vrp-n11-c62-s1,Exact,590.55923,427.4032,6.48127,950.12492,628.9382,8,12629.6997,1
vrp-n11-c64-s1,Exact,672.18684,399.9609,4.83063,760.33112,531.31446,6,8338.27135,1
vrp-n11-c65-s1,Exact,554.42387,244.73737,6.53156,705.72182,365.49947,8,8085.13265,1
vrp-n11-c68-s1,Exact,534.17646,414.78205,0.0,670.88965,382.55565,8,8028.49766,1
vrp-n11-c69-s1,Exact,471.40849,260.13229,2.34828,611.41546,316.01243,6,7187.41851,1
vrp-n11-c73-s1,Exact,347.77315,398.71534,9.09915,708.55499,448.32502,6,8853.84682,1
vrp-n11-c74-s1,Exact,391.3074,321.89784,2.11925,415.85663,216.89222,6,4946.62159,1
vrp-n11-c75-s1,Exact,486.02649,364.66598,13.53934,821.24531,573.93341,6,8612.48841,1
vrp-n11-c76-s1,Exact,484.3829,429.89318,1.25586,587.59763,305.91941,5,5032.68785,1
vrp-n11-c78-s1,Exact,468.27006,256.24656,2.3065,582.74201,295.89854,9,6714.71519,1
vrp-n11-c79-s1,Exact,481.62238,306.2064,0.0,845.26914,510.81933,9,13028.68028,1
vrp-n12-c21-s1,Exact,601.32235,385.92681,3.62596,786.08552,421.60394,7,7767.40607,1
vrp-n12-c22-s1,Exact,524.25454,377.59316,1.71468,822.16507,515.52286,7,9121.06361,1
vrp-n12-c23-s1,Exact,544.82893,430.30268,1.35089,744.71413,407.56046,7,7661.221,1
vrp-n12-c24-s1,Exact,536.92709,297.55649,8.27151,934.20629,433.4961,6,7400.68372,1
vrp-n12-c25-s1,Exact,416.4603,403.86655,0.0,455.61372,376.90171,6,5874.87635,1
vrp-n12-c27-s1,Exact,489.8969,335.92965,7.06811,724.9167,445.45454,6,7538.1233,1
vrp-n12-c28-s1,Exact,482.53852,376.78734,4.10701,783.95694,427.5238,7,8629.82393,1
vrp-n12-c29-s1,Exact,558.00223,355.785,3.69696,849.43288,524.5124,7,9355.36412,1
vrp-n12-c30-s1,Exact,537.58226,412.39164,3.54656,453.14743,376.61923,6,5657.99519,1
vrp-n12-c31-s1,Exact,470.29229,263.24388,3.57477,440.80324,341.05329,6,5602.36099,1
vrp-n12-c34-s1,Exact,435.99966,295.86399,0.0,550.21091,340.6018,6,7262.3433,1
vrp-n12-c35-s1,Exact,583.05855,287.90767,0.52796,839.78646,345.67468,8,8243.38558,1
vrp-n12-c36-s1,Exact,559.13565,343.60006,2.34828,741.76884,381.17557,9,8106.59235,1
vrp-n12-c37-s1,Exact,740.98175,421.96956,10.67576,843.47908,565.29619,6,9326.528,1
vrp-n12-c39-s1,Exact,430.48889,292.97387,0.0,903.02188,404.57576,9,9272.6534,1
vrp-n12-c45-s1,Exact,447.12435,343.9929,16.9946,718.1353,391.30308,5,7525.78097,1
vrp-n12-c46-s1,Exact,538.67957,377.42553,11.12711,972.71925,561.18809,6,10056.292,1
vrp-n12-c47-s1,Exact,592.96651,400.0189,7.27627,766.80729,370.8048,7,7688.54934,1
vrp-n12-c48-s1,Exact,450.90636,390.15297,0.0,867.06957,412.62528,8,8318.46871,1
vrp-n12-c49-s1,Exact,543.57276,375.92457,5.7291,868.02188,513.89957,8,9678.48711,1
vrp-n12-c51-s1,Exact,459.76572,358.29257,9.31049,767.64729,417.03502,8,9186.58634,1
vrp-n12-c52-s1,Exact,473.86841,259.96437,12.51981,627.13418,271.75508,6,6261.00373,1
vrp-n12-c54-s1,Exact,538.23242,483.54616,6.36912,717.14232,535.92668,5,7830.98481,1
vrp-n12-c55-s1,Exact,543.02437,368.52357,7.98537,616.28667,411.98556,8,7621.12194,1
vrp-n12-c58-s1,Exact,527.5916,388.73277,5.3057,920.02406,569.05297,7,10795.66048,1
vrp-n12-c60-s1,Exact,504.10611,388.5837,1.74324,714.05588,419.67872,6,7009.02013,1
vrp-n12-c61-s1,Exact,500.64686,377.60828,0.56326,837.47713,639.04778,6,10645.84177,1
vrp-n12-c62-s1,Exact,428.60989,372.24824,2.96162,516.22663,313.6384,6,4924.5091,1
vrp-n12-c63-s1,Exact,377.895,429.61792,7.62603,798.1442,542.84057,7,9858.40789,1
vrp-n12-c65-s1,Exact,529.2294,275.40629,0.0,723.36763,265.8543,9,7460.57174,1
vrp-n12-c67-s1,Exact,451.36471,424.55276,3.01276,960.82225,458.71167,7,7742.24868,1
vrp-n12-c69-s1,Exact,588.58372,341.17268,9.30005,731.54547,389.89474,9,9708.24228,1
vrp-n12-c70-s1,Exact,461.53205,314.83874,9.97677,889.51448,471.63936,9,10994.11182,1
vrp-n12-c73-s1,Exact,445.69545,404.02933,6.87639,934.59828,674.38762,6,10238.6117,1
vrp-n12-c74-s1,Exact,543.36887,380.8227,0.1501,966.60146,515.29923,7,10303.42529,1
vrp-n12-c77-s1,Exact,424.08229,343.33336,12.47916,1190.88459,641.80479,8,13246.00006,1
vrp-n12-c78-s1,Exact,404.86209,262.22182,8.3601,655.16669,387.04675,7,6600.0953,1
vrp-n12-c79-s1,Exact,540.72581,491.30411,9.75803,752.96841,636.66254,6,11384.6065,1
vrp-n13-c20-s1,Exact,622.64547,352.10644,8.73786,867.42483,619.20917,9,13660.26543,1
vrp-n13-c21-s1,Exact,517.77121,392.71193,9.94456,862.22933,491.30824,7,10656.92351,1
vrp-n13-c22-s1,Exact,464.81643,375.00386,1.6912,891.57946,613.99261,7,12566.11665,1
vrp-n13-c27-s1,Exact,476.74358,377.23932,9.28506,606.3964,377.25117,6,6770.69631,1
vrp-n13-c28-s1,Exact,575.49409,372.18256,8.24018,785.49749,440.57194,7,7670.73747,1
vrp-n13-c30-s1,Exact,684.75696,414.43807,12.30991,760.32217,462.56273,7,8717.06187,1
vrp-n13-c31-s1,Exact,546.28085,328.9404,0.0,542.88626,362.86153,9,8977.95356,1
vrp-n13-c33-s1,Exact,588.28474,373.94639,13.47334,891.6742,535.2965,9,11122.53663,1
vrp-n13-c34-s1,Exact,503.87505,307.95398,2.94868,887.9795,591.8888,8,11751.71513,1
vrp-n13-c36-s1,Exact,569.4638,338.60297,11.72082,961.87335,396.15272,9,8794.30024,1
vrp-n13-c37-s1,Exact,387.46702,348.53379,6.4764,868.26328,570.26467,7,10063.51718,1
vrp-n13-c38-s1,Exact,466.74069,282.93582,5.92347,867.67935,456.43149,9,10262.9173,1
vrp-n13-c41-s1,Exact,581.59675,413.7861,8.76875,599.20006,520.03303,6,7483.89616,1
vrp-n13-c42-s1,Exact,558.79083,305.04126,8.12009,973.35995,443.8887,8,9949.07624,1
vrp-n13-c45-s1,Exact,504.56745,347.43461,2.89305,617.27281,328.70445,7,7030.90267,1
vrp-n13-c46-s1,Exact,479.58775,376.25858,7.77173,478.29345,386.53078,8,8525.47558,1
vrp-n13-c47-s1,Exact,552.51416,321.86104,5.14841,977.92868,425.77963,10,10266.13697,1
vrp-n13-c48-s1,Exact,404.90339,229.16609,12.35713,650.37821,362.49231,9,8085.79244,1
vrp-n13-c50-s1,Exact,515.69425,384.05037,11.42833,533.58234,415.72953,7,8841.85547,1
vrp-n13-c52-s1,Exact,492.10874,386.49925,12.22183,920.72154,621.85501,6,8645.2062,1
vrp-n13-c53-s1,Exact,503.06834,375.65909,3.66525,701.89287,357.09371,9,8615.76992,1
vrp-n13-c55-s1,Exact,457.72477,345.56634,2.92984,828.56446,452.38926,9,11363.26657,1
vrp-n13-c58-s1,Exact,601.53224,462.26474,0.0,670.20925,369.91744,7,7056.638,1
vrp-n13-c59-s1,Exact,467.0016,356.53051,3.37796,916.24376,598.45279,9,12823.47348,1
vrp-n13-c60-s1,Exact,491.12849,339.39353,10.9642,588.65707,424.67596,8,10022.38172,1
vrp-n13-c61-s1,Exact,527.25619,368.48059,20.45721,824.66485,495.7637,7,9934.45236,1
vrp-n13-c62-s1,Exact,521.89588,407.74516,11.68564,696.33338,443.57009,9,10213.88355,1
vrp-n13-c63-s1,Exact,587.96616,454.93044,3.85408,842.79838,535.55226,6,8398.53124,1
